cdr_id,caller_phone_id,receiver_phone_id,timestamp,duration_seconds,call_type,call_status,cell_tower_id,location_id,direction,source_system
CDR0078855,PH000157,PH006572,26-05-2020 15:58,68,Voice,Answered,T005,LOC_YERAWADA,Outgoing,SYNTH_TELECOM_CDR
CDR0078856,PH002087,PH009897,18-03-2019 04:24,0,Missed,Missed,T001,LOC_KOTHRUD,Outgoing,SYNTH_CDR_A
CDR0078857,PH006330,PH001406,18-04-2019 08:29,0,Voice,Rejected,T012,LOC_VIMAN_NAGAR,Outgoing,SYNTH_CDR_A
CDR0078858,PH007080,PH003815,17-04-2022 17:21,0,SMS,Answered,T001,LOC_KOTHRUD,Outgoing,SYNTH_LEGACY_CDR
CDR0078859,PH001796,PH007715,05-10-2021 17:38,0,Voice,Failed,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_TELECOM_CDR
CDR0078860,PH005896,PH006799,13-09-2020 16:19,0,SMS,Answered,T005,LOC_YERAWADA,Outgoing,SYNTH_LEGACY_CDR
CDR0078861,PH009007,PH001592,18-03-2023 12:02,0,Voice,Rejected,T008,LOC_WAKAD,Outgoing,SYNTH_LEGACY_CDR
CDR0078862,PH001402,PH001892,26-04-2022 03:39,593,Voice,Answered,T013,LOC_KATRAJ,Outgoing,SYNTH_CDR_A
CDR0078863,PH007610,PH006191,08-01-2020 17:31,81,Data,Answered,T014,LOC_DHANKAWADI,Outgoing,SYNTH_TELECOM_CDR
CDR0078864,PH006445,PH007898,30-05-2026 01:48,381,Data,Answered,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_CDR_B
CDR0078865,PH008251,PH003910,05-03-2022 14:04,0,Voice,Missed,T004,LOC_SWARGATE,Outgoing,SYNTH_CDR_B
CDR0078866,PH007418,PH003510,19-10-2025 07:20,0,SMS,Answered,T013,LOC_KATRAJ,Outgoing,SYNTH_CDR_B
CDR0078867,PH004964,PH004109,25-11-2021 10:29,0,Voice,Missed,T008,LOC_WAKAD,Outgoing,SYNTH_LEGACY_CDR
CDR0078868,PH009129,PH006587,18-10-2020 00:46,0,Voice,Rejected,T016,LOC_BHOSARI,Outgoing,SYNTH_CDR_A
CDR0078869,PH008695,PH005723,05-03-2021 04:41,855,Data,Answered,T009,LOC_PIMPRI,Outgoing,SYNTH_LEGACY_CDR
CDR0078870,PH000096,PH002238,01-01-2025 08:14,0,Voice,Rejected,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_LEGACY_CDR
CDR0078871,PH005847,PH005806,02-05-2020 09:45,0,Voice,Failed,T002,LOC_HADAPSAR,Outgoing,SYNTH_CDR_A
CDR0078872,PH003809,PH005184,07-03-2021 12:35,790,Data,Answered,T016,LOC_BHOSARI,Outgoing,SYNTH_CDR_B
CDR0078873,PH001910,PH006438,31-08-2024 15:53,326,Voice,Answered,T001,LOC_KOTHRUD,Outgoing,SYNTH_CDR_B
CDR0078874,PH009344,PH005199,26-09-2023 13:26,0,Missed,Missed,T005,LOC_YERAWADA,Outgoing,SYNTH_LEGACY_CDR
CDR0078875,PH004915,PH006576,14-10-2020 05:21,0,Voice,Rejected,T013,LOC_KATRAJ,Outgoing,SYNTH_TELECOM_CDR
CDR0078876,PH004718,PH005405,22-10-2021 00:51,0,Missed,Missed,T016,LOC_BHOSARI,Outgoing,SYNTH_CDR_B
CDR0078877,PH006182,PH001142,01-07-2020 13:29,0,Voice,Rejected,T011,LOC_KONDHWA,Outgoing,SYNTH_CDR_A
CDR0078878,PH004136,PH000951,22-11-2021 13:34,519,Voice,Answered,T006,LOC_AUNDH,Outgoing,SYNTH_LEGACY_CDR
CDR0078879,PH002768,PH006608,11-03-2026 10:35,0,Voice,Missed,T001,LOC_KOTHRUD,Outgoing,SYNTH_CDR_A
CDR0078880,PH007133,PH009123,29-12-2020 20:54,695,Voice,Answered,T010,LOC_CHINCHWAD,Outgoing,SYNTH_TELECOM_CDR
CDR0078881,PH001850,PH003707,04-02-2025 20:22,858,Data,Answered,T002,LOC_HADAPSAR,Outgoing,SYNTH_CDR_B
CDR0078882,PH003726,PH003979,03-06-2020 00:46,0,Voice,Missed,T002,LOC_HADAPSAR,Outgoing,SYNTH_TELECOM_CDR
CDR0078883,PH004357,PH000753,18-07-2025 01:22,916,Data,Answered,T011,LOC_KONDHWA,Outgoing,SYNTH_CDR_A
CDR0078884,PH000653,PH006873,23-05-2023 01:02,0,Voice,Missed,T011,LOC_KONDHWA,Outgoing,SYNTH_CDR_B
CDR0078885,PH000988,PH003535,03-01-2026 07:54,340,Data,Answered,T010,LOC_CHINCHWAD,Outgoing,SYNTH_TELECOM_CDR
CDR0078886,PH000491,PH005181,08-11-2020 21:05,671,Voice,Answered,T002,LOC_HADAPSAR,Outgoing,SYNTH_CDR_A
CDR0078887,PH005562,PH009014,09-09-2021 10:14,0,Voice,Missed,T006,LOC_AUNDH,Outgoing,SYNTH_LEGACY_CDR
CDR0078888,PH003394,PH005294,08-09-2021 05:37,0,Voice,Missed,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_LEGACY_CDR
CDR0078889,PH002104,PH009335,25-03-2025 04:06,538,Voice,Answered,T014,LOC_DHANKAWADI,Outgoing,SYNTH_CDR_A
CDR0078890,PH007470,PH003984,24-04-2021 23:26,0,Voice,Failed,T008,LOC_WAKAD,Outgoing,SYNTH_LEGACY_CDR
CDR0078891,PH006856,PH009742,02-07-2020 04:11,0,SMS,Answered,T002,LOC_HADAPSAR,Outgoing,SYNTH_LEGACY_CDR
CDR0078892,PH005826,PH005591,05-10-2024 20:34,0,Voice,Missed,T005,LOC_YERAWADA,Outgoing,SYNTH_LEGACY_CDR
CDR0078893,PH007843,PH005111,30-06-2021 06:50,0,Missed,Missed,T005,LOC_YERAWADA,Outgoing,SYNTH_TELECOM_CDR
CDR0078894,PH002192,PH001867,03-10-2022 21:25,0,Voice,Rejected,T007,LOC_BANER,Outgoing,SYNTH_CDR_A
CDR0078895,PH008537,PH002226,18-02-2021 23:02,0,SMS,Answered,T014,LOC_DHANKAWADI,Outgoing,SYNTH_CDR_A
CDR0078896,PH007014,PH003009,05-03-2026 18:03,177,Voice,Answered,T007,LOC_BANER,Outgoing,SYNTH_CDR_A
CDR0078897,PH001796,PH008619,06-03-2023 13:45,0,Voice,Failed,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_CDR_A
CDR0078898,PH001769,PH008262,05-11-2025 14:52,0,Voice,Missed,T007,LOC_BANER,Outgoing,SYNTH_CDR_A
CDR0078899,PH005112,PH000856,02-03-2024 02:46,0,Voice,Rejected,T007,LOC_BANER,Outgoing,SYNTH_TELECOM_CDR
CDR0078900,PH000985,PH006896,30-09-2025 23:42,659,Voice,Answered,T008,LOC_WAKAD,Outgoing,SYNTH_CDR_B
CDR0078901,PH000080,PH004651,09-03-2019 17:56,263,Data,Answered,T004,LOC_SWARGATE,Outgoing,SYNTH_TELECOM_CDR
CDR0078902,PH000926,PH000053,13-10-2022 22:55,0,Voice,Missed,T008,LOC_WAKAD,Outgoing,SYNTH_CDR_B
CDR0078903,PH002200,PH002195,29-01-2022 08:23,197,Voice,Answered,T005,LOC_YERAWADA,Outgoing,SYNTH_CDR_B
CDR0078904,PH004389,PH001220,31-07-2020 09:31,0,SMS,Answered,T005,LOC_YERAWADA,Outgoing,SYNTH_CDR_B
CDR0078905,PH005737,PH000581,04-04-2020 06:03,0,Voice,Rejected,T009,LOC_PIMPRI,Outgoing,SYNTH_LEGACY_CDR
CDR0078906,PH001412,PH003400,30-08-2022 01:32,0,Missed,Missed,T012,LOC_VIMAN_NAGAR,Outgoing,SYNTH_CDR_B
CDR0078907,PH009082,PH006663,26-04-2019 03:45,0,Voice,Failed,T014,LOC_DHANKAWADI,Outgoing,SYNTH_CDR_A
CDR0078908,PH000383,PH007208,05-06-2026 16:35,0,SMS,Answered,T004,LOC_SWARGATE,Outgoing,SYNTH_TELECOM_CDR
CDR0078909,PH005584,PH007855,29-06-2021 03:07,0,SMS,Answered,T014,LOC_DHANKAWADI,Outgoing,SYNTH_CDR_A
CDR0078910,PH009875,PH004098,30-04-2025 14:58,0,Voice,Failed,T010,LOC_CHINCHWAD,Outgoing,SYNTH_LEGACY_CDR
CDR0078911,PH007338,PH008036,10-12-2021 04:20,0,Voice,Failed,T002,LOC_HADAPSAR,Outgoing,SYNTH_CDR_A
CDR0078912,PH000849,PH008753,05-12-2024 05:07,0,Missed,Missed,T007,LOC_BANER,Outgoing,SYNTH_CDR_A
CDR0078913,PH004539,PH002738,02-12-2020 13:35,818,Data,Answered,T011,LOC_KONDHWA,Outgoing,SYNTH_TELECOM_CDR
CDR0078914,PH004823,PH009187,11-01-2025 18:41,0,SMS,Answered,T004,LOC_SWARGATE,Outgoing,SYNTH_CDR_B
CDR0078915,PH008038,PH004826,26-10-2020 23:23,0,SMS,Failed,T002,LOC_HADAPSAR,Outgoing,SYNTH_TELECOM_CDR
CDR0078916,PH001856,PH009560,20-04-2026 19:47,0,Voice,Missed,T012,LOC_VIMAN_NAGAR,Outgoing,SYNTH_TELECOM_CDR
CDR0078917,PH004109,PH006403,22-07-2026 06:12,0,Voice,Rejected,T010,LOC_CHINCHWAD,Outgoing,SYNTH_LEGACY_CDR
CDR0078918,PH007515,PH001664,19-11-2019 02:42,0,Voice,Missed,T005,LOC_YERAWADA,Outgoing,SYNTH_LEGACY_CDR
CDR0078919,PH001324,PH004595,07-08-2024 23:59,677,Voice,Answered,T010,LOC_CHINCHWAD,Outgoing,SYNTH_LEGACY_CDR
CDR0078920,PH000694,PH001083,01-03-2021 15:46,823,Voice,Answered,T008,LOC_WAKAD,Outgoing,SYNTH_CDR_B
CDR0078921,PH004778,PH009029,14-09-2021 09:46,0,Voice,Failed,T006,LOC_AUNDH,Outgoing,SYNTH_TELECOM_CDR
CDR0078922,PH008157,PH000117,25-06-2022 20:08,1296,Data,Answered,T001,LOC_KOTHRUD,Outgoing,SYNTH_CDR_A
CDR0078923,PH005645,PH002241,08-07-2022 03:10,0,SMS,Answered,T010,LOC_CHINCHWAD,Outgoing,SYNTH_CDR_A
CDR0078924,PH001604,PH000757,12-11-2024 09:28,424,Data,Answered,T001,LOC_KOTHRUD,Outgoing,SYNTH_LEGACY_CDR
CDR0078925,PH005744,PH005569,17-02-2025 16:23,0,SMS,Answered,T016,LOC_BHOSARI,Outgoing,SYNTH_TELECOM_CDR
CDR0078926,PH002030,PH007594,12-11-2021 19:14,0,Voice,Failed,T010,LOC_CHINCHWAD,Outgoing,SYNTH_CDR_A
CDR0078927,PH007740,PH005281,26-02-2020 16:33,0,Voice,Failed,T016,LOC_BHOSARI,Outgoing,SYNTH_CDR_B
CDR0078928,PH000357,PH000599,17-07-2025 06:16,0,SMS,Answered,T004,LOC_SWARGATE,Outgoing,SYNTH_TELECOM_CDR
CDR0078929,PH007558,PH005051,17-08-2021 01:23,368,Voice,Answered,T002,LOC_HADAPSAR,Outgoing,SYNTH_TELECOM_CDR
CDR0078930,PH006542,PH005331,27-11-2022 00:04,143,Voice,Answered,T016,LOC_BHOSARI,Outgoing,SYNTH_LEGACY_CDR
CDR0078931,PH007173,PH003092,16-02-2025 06:39,0,Voice,Missed,T013,LOC_KATRAJ,Outgoing,SYNTH_CDR_B
CDR0078932,PH003818,PH004046,09-01-2019 01:26,0,Voice,Missed,T016,LOC_BHOSARI,Outgoing,SYNTH_CDR_A
CDR0078933,PH001311,PH000732,21-07-2022 15:14,0,Voice,Missed,T005,LOC_YERAWADA,Outgoing,SYNTH_LEGACY_CDR
CDR0078934,PH000130,PH006138,17-07-2026 19:27,746,Voice,Answered,T013,LOC_KATRAJ,Outgoing,SYNTH_TELECOM_CDR
CDR0078935,PH006700,PH004481,31-01-2019 01:31,703,Voice,Answered,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_TELECOM_CDR
CDR0078936,PH004326,PH008905,03-08-2022 07:45,0,Missed,Missed,T007,LOC_BANER,Outgoing,SYNTH_LEGACY_CDR
CDR0078937,PH003338,PH008783,10-04-2022 22:14,0,Voice,Failed,T012,LOC_VIMAN_NAGAR,Outgoing,SYNTH_LEGACY_CDR
CDR0078938,PH000673,PH007056,11-08-2024 18:37,0,SMS,Answered,T005,LOC_YERAWADA,Outgoing,SYNTH_CDR_B
CDR0078939,PH000855,PH007685,06-10-2024 23:58,0,Voice,Missed,T013,LOC_KATRAJ,Outgoing,SYNTH_TELECOM_CDR
CDR0078940,PH009225,PH005110,09-12-2023 02:23,0,Voice,Failed,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_CDR_A
CDR0078941,PH009130,PH000123,01-07-2020 13:18,6,Data,Answered,T005,LOC_YERAWADA,Outgoing,SYNTH_LEGACY_CDR
CDR0078942,PH003752,PH003000,05-09-2019 07:33,745,Voice,Answered,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_LEGACY_CDR
CDR0078943,PH000434,PH009941,28-06-2022 04:54,0,Voice,Failed,T006,LOC_AUNDH,Outgoing,SYNTH_TELECOM_CDR
CDR0078944,PH003696,PH009572,20-07-2019 13:52,0,Voice,Rejected,T006,LOC_AUNDH,Outgoing,SYNTH_LEGACY_CDR
CDR0078945,PH005048,PH009862,20-10-2019 16:15,0,Voice,Failed,T011,LOC_KONDHWA,Outgoing,SYNTH_CDR_A
CDR0078946,PH005726,PH004621,11-02-2026 13:42,763,Voice,Answered,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_LEGACY_CDR
CDR0078947,PH001442,PH003646,11-12-2025 10:00,410,Voice,Answered,T010,LOC_CHINCHWAD,Outgoing,SYNTH_CDR_B
CDR0078948,PH008470,PH007611,24-08-2020 02:24,0,Voice,Rejected,T001,LOC_KOTHRUD,Outgoing,SYNTH_LEGACY_CDR
CDR0078949,PH004436,PH001454,29-12-2020 08:44,0,Voice,Missed,T010,LOC_CHINCHWAD,Outgoing,SYNTH_LEGACY_CDR
CDR0078950,PH005636,PH006782,23-09-2022 06:04,0,SMS,Answered,T013,LOC_KATRAJ,Outgoing,SYNTH_LEGACY_CDR
CDR0078951,PH000890,PH003682,08-10-2023 15:44,0,Voice,Rejected,T007,LOC_BANER,Outgoing,SYNTH_CDR_A
CDR0078952,PH005243,PH000745,22-08-2024 13:45,0,SMS,Failed,T005,LOC_YERAWADA,Outgoing,SYNTH_CDR_B
CDR0078953,PH002169,PH004244,14-12-2025 04:09,0,Voice,Rejected,T010,LOC_CHINCHWAD,Outgoing,SYNTH_TELECOM_CDR
CDR0078954,PH001432,PH003482,24-02-2019 16:26,705,Voice,Answered,T016,LOC_BHOSARI,Outgoing,SYNTH_CDR_A
CDR0078955,PH004533,PH005641,16-10-2019 09:42,0,Voice,Missed,T002,LOC_HADAPSAR,Outgoing,SYNTH_LEGACY_CDR
CDR0078956,PH001549,PH003509,29-11-2022 05:44,0,Voice,Missed,T014,LOC_DHANKAWADI,Outgoing,SYNTH_TELECOM_CDR
CDR0078957,PH005973,PH006526,05-03-2025 03:08,0,Voice,Failed,T012,LOC_VIMAN_NAGAR,Outgoing,SYNTH_CDR_A
CDR0078958,PH003967,PH009614,03-11-2021 21:10,0,Missed,Missed,T012,LOC_VIMAN_NAGAR,Outgoing,SYNTH_CDR_B
CDR0078959,PH005522,PH002513,06-11-2025 10:35,0,Voice,Failed,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_LEGACY_CDR
CDR0078960,PH009495,PH004967,04-05-2024 17:18,0,Voice,Rejected,T013,LOC_KATRAJ,Outgoing,SYNTH_TELECOM_CDR
CDR0078961,PH004780,PH008721,30-07-2020 13:20,0,Missed,Missed,T002,LOC_HADAPSAR,Outgoing,SYNTH_CDR_A
CDR0078962,PH005453,PH009180,26-10-2022 15:41,582,Voice,Answered,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_TELECOM_CDR
CDR0078963,PH002523,PH007738,05-01-2025 21:04,0,Voice,Rejected,T008,LOC_WAKAD,Outgoing,SYNTH_CDR_A
CDR0078964,PH006596,PH002465,11-02-2019 11:49,0,Voice,Rejected,T004,LOC_SWARGATE,Outgoing,SYNTH_CDR_A
CDR0078965,PH003212,PH004000,01-04-2019 16:38,544,Data,Answered,T008,LOC_WAKAD,Outgoing,SYNTH_TELECOM_CDR
CDR0078966,PH007942,PH006816,02-04-2021 22:02,0,Voice,Failed,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_LEGACY_CDR
CDR0078967,PH005497,PH009342,21-08-2022 23:16,0,SMS,Answered,T013,LOC_KATRAJ,Outgoing,SYNTH_LEGACY_CDR
CDR0078968,PH003912,PH008739,20-09-2023 17:22,0,Voice,Failed,T006,LOC_AUNDH,Outgoing,SYNTH_CDR_A
CDR0078969,PH002315,PH003637,04-09-2022 13:25,0,Voice,Missed,T014,LOC_DHANKAWADI,Outgoing,SYNTH_CDR_B
CDR0078970,PH008980,PH008313,01-08-2025 21:37,0,SMS,Failed,T004,LOC_SWARGATE,Outgoing,SYNTH_TELECOM_CDR
CDR0078971,PH007261,PH005808,28-07-2020 19:34,726,Voice,Answered,T011,LOC_KONDHWA,Outgoing,SYNTH_LEGACY_CDR
CDR0078972,PH007941,PH005014,14-04-2020 10:46,123,Voice,Answered,T002,LOC_HADAPSAR,Outgoing,SYNTH_TELECOM_CDR
CDR0078973,PH005660,PH007458,09-02-2021 18:32,669,Data,Answered,T010,LOC_CHINCHWAD,Outgoing,SYNTH_CDR_B
CDR0078974,PH001067,PH001649,19-12-2024 10:05,702,Voice,Answered,T016,LOC_BHOSARI,Outgoing,SYNTH_CDR_B
CDR0078975,PH006354,PH001966,18-01-2020 03:54,0,Voice,Rejected,T006,LOC_AUNDH,Outgoing,SYNTH_CDR_B
CDR0078976,PH003470,PH003670,25-10-2021 22:43,221,Data,Answered,T014,LOC_DHANKAWADI,Outgoing,SYNTH_CDR_A
CDR0078977,PH009965,PH008955,25-12-2020 05:30,0,Voice,Failed,T014,LOC_DHANKAWADI,Outgoing,SYNTH_LEGACY_CDR
CDR0078978,PH008178,PH009271,08-03-2024 22:23,968,Data,Answered,T009,LOC_PIMPRI,Outgoing,SYNTH_CDR_A
CDR0078979,PH002900,PH002318,01-11-2025 02:04,0,SMS,Answered,T016,LOC_BHOSARI,Outgoing,SYNTH_TELECOM_CDR
CDR0078980,PH001003,PH001903,02-02-2019 12:03,0,Voice,Missed,T016,LOC_BHOSARI,Outgoing,SYNTH_LEGACY_CDR
CDR0078981,PH000907,PH005277,02-09-2020 16:54,0,Voice,Missed,T016,LOC_BHOSARI,Outgoing,SYNTH_LEGACY_CDR
CDR0078982,PH007026,PH000805,18-02-2020 07:04,165,Data,Answered,T004,LOC_SWARGATE,Outgoing,SYNTH_CDR_B
CDR0078983,PH007431,PH009734,31-07-2024 03:17,0,Voice,Rejected,T012,LOC_VIMAN_NAGAR,Outgoing,SYNTH_CDR_B
CDR0078984,PH005469,PH009327,23-09-2022 04:27,496,Voice,Answered,T014,LOC_DHANKAWADI,Outgoing,SYNTH_CDR_A
CDR0078985,PH008795,PH003621,20-07-2020 16:58,0,Voice,Failed,T004,LOC_SWARGATE,Outgoing,SYNTH_CDR_A
CDR0078986,PH009535,PH005524,23-09-2025 17:13,1254,Data,Answered,T011,LOC_KONDHWA,Outgoing,SYNTH_LEGACY_CDR
CDR0078987,PH005856,PH003268,21-01-2021 09:10,0,Voice,Failed,T002,LOC_HADAPSAR,Outgoing,SYNTH_TELECOM_CDR
CDR0078988,PH009080,PH006947,26-05-2020 00:43,509,Voice,Answered,T016,LOC_BHOSARI,Outgoing,SYNTH_CDR_B
CDR0078989,PH001284,PH002249,17-04-2022 01:09,0,Voice,Missed,T007,LOC_BANER,Outgoing,SYNTH_CDR_B
CDR0078990,PH008951,PH000172,24-04-2023 07:20,0,Voice,Missed,T012,LOC_VIMAN_NAGAR,Outgoing,SYNTH_LEGACY_CDR
CDR0078991,PH001491,PH009084,29-12-2020 21:35,0,Voice,Missed,T001,LOC_KOTHRUD,Outgoing,SYNTH_CDR_B
CDR0078992,PH006543,PH006452,20-08-2019 19:11,0,SMS,Answered,T010,LOC_CHINCHWAD,Outgoing,SYNTH_CDR_A
CDR0078993,PH009370,PH007775,26-02-2024 00:02,0,Voice,Missed,T001,LOC_KOTHRUD,Outgoing,SYNTH_CDR_B
CDR0078994,PH007551,PH002975,28-05-2019 21:56,758,Voice,Answered,T007,LOC_BANER,Outgoing,SYNTH_TELECOM_CDR
CDR0078995,PH002625,PH008394,13-01-2025 05:01,0,SMS,Answered,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_CDR_A
CDR0078996,PH009241,PH009432,31-12-2022 11:27,0,Voice,Failed,T007,LOC_BANER,Outgoing,SYNTH_CDR_A
CDR0078997,PH000201,PH005673,27-10-2022 11:47,197,Voice,Answered,T016,LOC_BHOSARI,Outgoing,SYNTH_CDR_B
CDR0078998,PH003188,PH008881,28-01-2023 05:47,0,Voice,Failed,T013,LOC_KATRAJ,Outgoing,SYNTH_CDR_B
CDR0078999,PH002939,PH008713,29-07-2023 07:19,0,Voice,Rejected,T009,LOC_PIMPRI,Outgoing,SYNTH_CDR_B
CDR0079000,PH007374,PH009070,07-09-2024 19:40,544,Voice,Answered,T004,LOC_SWARGATE,Outgoing,SYNTH_TELECOM_CDR
CDR0079001,PH002762,PH007151,16-03-2026 02:43,727,Data,Answered,T009,LOC_PIMPRI,Outgoing,SYNTH_CDR_B
CDR0079002,PH007655,PH009416,24-03-2024 00:05,0,Voice,Missed,T004,LOC_SWARGATE,Outgoing,SYNTH_LEGACY_CDR
CDR0079003,PH000263,PH001903,31-07-2019 06:10,0,SMS,Answered,T013,LOC_KATRAJ,Outgoing,SYNTH_TELECOM_CDR
CDR0079004,PH007350,PH009670,25-06-2026 09:54,417,Voice,Answered,T007,LOC_BANER,Outgoing,SYNTH_TELECOM_CDR
CDR0079005,PH005126,PH000351,06-05-2025 04:39,0,Missed,Missed,T006,LOC_AUNDH,Outgoing,SYNTH_CDR_A
CDR0079006,PH005229,PH004961,03-06-2021 10:47,0,Voice,Missed,T004,LOC_SWARGATE,Outgoing,SYNTH_CDR_B
CDR0079007,PH000092,PH008487,01-12-2021 10:47,720,Data,Answered,T010,LOC_CHINCHWAD,Outgoing,SYNTH_LEGACY_CDR
CDR0079008,PH001903,PH007768,24-04-2022 21:59,1622,Data,Answered,T014,LOC_DHANKAWADI,Outgoing,SYNTH_LEGACY_CDR
CDR0079009,PH002271,PH005787,16-03-2022 06:03,1722,Data,Answered,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_CDR_A
CDR0079010,PH003532,PH009213,05-05-2023 16:22,358,Voice,Answered,T010,LOC_CHINCHWAD,Outgoing,SYNTH_CDR_B
CDR0079011,PH006091,PH008367,08-09-2021 10:27,1624,Data,Answered,T016,LOC_BHOSARI,Outgoing,SYNTH_CDR_B
CDR0079012,PH007249,PH009914,26-02-2023 13:42,0,SMS,Answered,T009,LOC_PIMPRI,Outgoing,SYNTH_LEGACY_CDR
CDR0079013,PH005237,PH005230,13-08-2020 00:00,0,Voice,Rejected,T013,LOC_KATRAJ,Outgoing,SYNTH_LEGACY_CDR
CDR0079014,PH007094,PH004278,20-08-2021 15:42,0,Voice,Rejected,T011,LOC_KONDHWA,Outgoing,SYNTH_CDR_B
CDR0079015,PH007734,PH002636,25-01-2024 03:03,0,Voice,Rejected,T012,LOC_VIMAN_NAGAR,Outgoing,SYNTH_CDR_A
CDR0079016,PH005147,PH002833,19-11-2021 03:26,0,Voice,Missed,T016,LOC_BHOSARI,Outgoing,SYNTH_LEGACY_CDR
CDR0079017,PH005187,PH002240,27-05-2022 00:10,0,Voice,Failed,T013,LOC_KATRAJ,Outgoing,SYNTH_LEGACY_CDR
CDR0079018,PH008884,PH006026,15-05-2026 00:18,0,SMS,Answered,T007,LOC_BANER,Outgoing,SYNTH_LEGACY_CDR
CDR0079019,PH004946,PH006529,04-06-2024 15:49,0,Missed,Missed,T009,LOC_PIMPRI,Outgoing,SYNTH_TELECOM_CDR
CDR0079020,PH007242,PH002911,17-11-2021 05:01,0,Voice,Failed,T008,LOC_WAKAD,Outgoing,SYNTH_CDR_B
CDR0079021,PH001763,PH001963,13-11-2025 03:42,925,Data,Answered,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_CDR_B
CDR0079022,PH005039,PH005047,17-12-2019 13:05,0,Missed,Missed,T014,LOC_DHANKAWADI,Outgoing,SYNTH_CDR_A
CDR0079023,PH005248,PH009981,21-11-2021 19:44,0,Voice,Failed,T002,LOC_HADAPSAR,Outgoing,SYNTH_TELECOM_CDR
CDR0079024,PH006419,PH007654,26-11-2020 16:20,217,Voice,Answered,T009,LOC_PIMPRI,Outgoing,SYNTH_CDR_B
CDR0079025,PH006549,PH004582,06-12-2019 05:51,1077,Data,Failed,T001,LOC_KOTHRUD,Outgoing,SYNTH_TELECOM_CDR
CDR0079026,PH007673,PH002068,06-12-2020 19:14,0,SMS,Answered,T014,LOC_DHANKAWADI,Outgoing,SYNTH_CDR_A
CDR0079027,PH009138,PH004001,12-11-2022 10:01,0,Voice,Failed,T014,LOC_DHANKAWADI,Outgoing,SYNTH_TELECOM_CDR
CDR0079028,PH003050,PH009509,17-06-2020 00:56,41,Data,Answered,T014,LOC_DHANKAWADI,Outgoing,SYNTH_CDR_B
CDR0079029,PH002786,PH008644,02-04-2025 05:51,77,Voice,Answered,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_CDR_A
CDR0079030,PH002040,PH004253,20-03-2022 07:31,0,SMS,Answered,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_CDR_A
CDR0079031,PH000678,PH005056,21-11-2019 03:49,0,Voice,Missed,T007,LOC_BANER,Outgoing,SYNTH_LEGACY_CDR
CDR0079032,PH005252,PH003615,28-10-2025 00:33,0,Voice,Failed,T006,LOC_AUNDH,Outgoing,SYNTH_TELECOM_CDR
CDR0079033,PH008810,PH001954,03-04-2023 05:10,309,Voice,Answered,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_CDR_A
CDR0079034,PH006861,PH001691,25-09-2021 08:29,0,Missed,Missed,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_CDR_A
CDR0079035,PH002512,PH009491,11-07-2021 23:23,788,Voice,Answered,T008,LOC_WAKAD,Outgoing,SYNTH_CDR_A
CDR0079036,PH004764,PH002924,26-08-2021 12:55,0,Missed,Missed,T001,LOC_KOTHRUD,Outgoing,SYNTH_CDR_A
CDR0079037,PH009274,PH005264,16-04-2025 09:43,754,Data,Answered,T011,LOC_KONDHWA,Outgoing,SYNTH_CDR_B
CDR0079038,PH004011,PH006508,05-02-2024 22:18,377,Voice,Answered,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_TELECOM_CDR
CDR0079039,PH003462,PH009954,28-09-2025 13:19,0,SMS,Answered,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_CDR_B
CDR0079040,PH004427,PH009565,19-01-2022 08:24,1517,Data,Answered,T007,LOC_BANER,Outgoing,SYNTH_CDR_A
CDR0079041,PH004126,PH004248,26-01-2024 12:41,895,Data,Answered,T013,LOC_KATRAJ,Outgoing,SYNTH_CDR_B
CDR0079042,PH009441,PH006909,02-07-2024 12:33,0,Voice,Failed,T005,LOC_YERAWADA,Outgoing,SYNTH_LEGACY_CDR
CDR0079043,PH001571,PH008925,14-08-2026 10:46,0,Voice,Rejected,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_LEGACY_CDR
CDR0079044,PH000362,PH002752,01-04-2019 23:41,0,Voice,Failed,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_CDR_B
CDR0079045,PH005897,PH004564,27-08-2022 01:43,0,Voice,Rejected,T004,LOC_SWARGATE,Outgoing,SYNTH_LEGACY_CDR
