event_id,entity_id,entity_type,location_id,timestamp,event_type,duration_minutes,latitude,longitude,source,confidence
EV0042638,V007497,Vehicle,LOC001968,2024-10-20 02:53:02,VehicleObserved,14,18.599836,73.756958,SYNTH_VEHICLE,0.935
EV0042639,V009239,Vehicle,LOC002244,2024-08-13 13:33:21,VehicleObserved,55,18.635586,73.796798,SYNTH_VEHICLE,0.956
EV0042640,V003293,Vehicle,LOC001035,2019-11-28 19:27:47,VehicleObserved,24,18.56039,73.782373,SYNTH_VEHICLE,0.92
EV0042641,V007006,Vehicle,LOC001036,2023-03-17 01:04:57,VehicleObserved,32,18.505224,73.813574,SYNTH_VEHICLE,0.931
EV0042642,V001250,Vehicle,LOC002015,2019-11-18 11:13:57,VehicleObserved,60,18.474297,73.854283,SYNTH_VEHICLE,0.99
EV0042643,V004941,Vehicle,LOC001128,2019-06-27 12:05:49,VehicleObserved,55,18.49522,73.86437,SYNTH_VEHICLE,0.963
EV0042644,V000178,Vehicle,LOC001705,2020-10-15 16:27:38,VehicleObserved,36,18.62524,73.849677,SYNTH_VEHICLE,0.926
EV0042645,V006884,Vehicle,LOC000748,2019-03-05 01:40:48,VehicleObserved,42,18.507194,73.923107,SYNTH_VEHICLE,0.962
EV0042646,V005920,Vehicle,LOC003704,2019-07-05 23:17:34,VehicleObserved,53,18.59598,73.762343,SYNTH_VEHICLE,0.971
EV0042647,V005418,Vehicle,LOC002333,2024-12-01 19:26:02,VehicleObserved,31,18.49755,73.856209,SYNTH_CCTV,0.925
EV0042648,V006220,Vehicle,LOC001027,2019-07-29 09:52:41,VehicleObserved,59,18.548588,73.873334,SYNTH_VEHICLE,0.951
EV0042649,V007049,Vehicle,LOC003499,2024-11-15 06:04:34,VehicleObserved,21,18.552654,73.813819,SYNTH_VEHICLE,0.974
EV0042650,V002596,Vehicle,LOC002257,2019-03-23 17:37:54,VehicleObserved,27,18.552871,73.876196,SYNTH_VEHICLE,0.953
EV0042651,V009200,Vehicle,LOC003888,2023-05-09 09:19:47,VehicleObserved,1,18.514957,73.80988,SYNTH_VEHICLE,0.952
EV0042652,V002439,Vehicle,LOC002800,2019-02-02 08:58:35,VehicleObserved,59,18.628788,73.802087,SYNTH_VEHICLE,0.968
EV0042653,V006563,Vehicle,LOC000248,2019-12-08 07:33:25,VehicleObserved,35,18.63496,73.806994,SYNTH_CCTV,0.984
EV0042654,V007292,Vehicle,LOC001249,2026-04-10 14:31:48,VehicleObserved,15,18.633268,73.798918,SYNTH_VEHICLE,0.949
EV0042655,V006955,Vehicle,LOC003123,2022-02-01 17:19:15,VehicleObserved,59,18.565021,73.916086,SYNTH_CCTV,0.929
EV0042656,V005608,Vehicle,LOC000156,2021-10-21 04:00:24,VehicleObserved,23,18.554946,73.871132,SYNTH_CCTV,0.978
EV0042657,V009392,Vehicle,LOC001211,2025-05-26 06:32:26,VehicleObserved,36,18.464752,73.894935,SYNTH_VEHICLE,0.978
EV0042658,V000511,Vehicle,LOC004945,2025-03-30 06:51:28,VehicleObserved,52,18.476833,73.895813,SYNTH_VEHICLE,0.962
EV0042659,V008570,Vehicle,LOC003891,2024-05-05 11:07:21,VehicleObserved,1,18.634387,73.794939,SYNTH_CCTV,0.94
EV0042660,V002586,Vehicle,LOC004961,2025-12-01 01:41:12,VehicleObserved,38,18.465547,73.842656,SYNTH_VEHICLE,0.969
EV0042661,V008970,Vehicle,LOC002572,2022-09-03 11:07:57,VehicleObserved,17,18.526809,73.840529,SYNTH_VEHICLE,0.95
EV0042662,V005897,Vehicle,LOC001699,2025-12-31 09:47:39,VehicleObserved,27,18.555856,73.874611,SYNTH_VEHICLE,0.966
EV0042663,V003237,Vehicle,LOC000809,2024-04-11 14:34:06,VehicleObserved,18,18.564241,73.806467,SYNTH_VEHICLE,0.923
EV0042664,V001972,Vehicle,LOC000762,2025-05-27 21:07:29,VehicleObserved,58,18.499681,73.860454,SYNTH_CCTV,0.925
EV0042665,V002381,Vehicle,LOC001218,2025-12-31 19:09:56,VehicleObserved,4,18.565929,73.792408,SYNTH_VEHICLE,0.962
EV0042666,V004046,Vehicle,LOC002361,2023-11-02 22:01:36,VehicleObserved,24,18.549268,73.870606,SYNTH_CCTV,0.972
EV0042667,V001654,Vehicle,LOC000935,2020-02-08 16:04:36,VehicleObserved,13,18.476184,73.896661,SYNTH_CCTV,0.979
EV0042668,V008612,Vehicle,LOC004690,2021-05-22 00:51:52,VehicleObserved,20,18.558143,73.792347,SYNTH_VEHICLE,0.933
EV0042669,V004411,Vehicle,LOC004196,2021-09-23 19:00:20,VehicleObserved,20,18.56181,73.871358,SYNTH_CCTV,0.92
EV0042670,V003497,Vehicle,LOC000118,2020-09-29 19:57:57,VehicleObserved,44,18.563375,73.914243,SYNTH_VEHICLE,0.973
EV0042671,V000590,Vehicle,LOC003711,2023-04-13 17:47:38,VehicleObserved,56,18.5596,73.877571,SYNTH_CCTV,0.966
EV0042672,V001728,Vehicle,LOC002388,2022-05-08 11:32:18,VehicleObserved,32,18.62983,73.799711,SYNTH_CCTV,0.954
EV0042673,V001839,Vehicle,LOC002092,2025-02-14 11:20:15,VehicleObserved,25,18.631693,73.850568,SYNTH_VEHICLE,0.983
EV0042674,V008798,Vehicle,LOC001650,2023-10-22 06:39:48,VehicleObserved,23,18.502025,73.807302,SYNTH_CCTV,0.96
EV0042675,V006678,Vehicle,LOC002935,2021-11-16 17:34:15,VehicleObserved,38,18.629796,73.8006,SYNTH_CCTV,0.942
EV0042676,V007168,Vehicle,LOC001741,2019-12-14 17:38:25,VehicleObserved,32,18.445098,73.860865,SYNTH_VEHICLE,0.921
EV0042677,V009839,Vehicle,LOC000154,2025-04-15 16:47:29,VehicleObserved,29,18.538457,73.854813,SYNTH_CCTV,0.943
EV0042678,V002265,Vehicle,LOC004749,2022-09-12 21:38:24,VehicleObserved,43,18.560009,73.809928,SYNTH_VEHICLE,0.927
EV0042679,V008591,Vehicle,LOC001970,2020-08-17 21:18:43,VehicleObserved,33,18.509217,73.858634,SYNTH_VEHICLE,0.952
EV0042680,V006015,Vehicle,LOC001281,2023-10-30 19:36:14,VehicleObserved,46,18.538463,73.844256,SYNTH_VEHICLE,0.967
EV0042681,V001558,Vehicle,LOC002114,2025-04-28 04:45:53,VehicleObserved,18,18.468766,73.843571,SYNTH_CCTV,0.938
EV0042682,V008727,Vehicle,LOC001975,2022-09-20 20:51:14,VehicleObserved,44,18.625216,73.795138,SYNTH_CCTV,0.939
EV0042683,V004609,Vehicle,LOC004629,2022-07-22 13:29:42,VehicleObserved,57,18.505829,73.868915,SYNTH_VEHICLE,0.931
EV0042684,V002397,Vehicle,LOC003379,2023-01-09 01:00:32,VehicleObserved,42,18.563509,73.91025,SYNTH_CCTV,0.936
EV0042685,V002185,Vehicle,LOC004218,2022-10-18 07:54:43,VehicleObserved,51,18.448489,73.870703,SYNTH_VEHICLE,0.936
EV0042686,V009584,Vehicle,LOC003438,2019-09-19 00:05:23,VehicleObserved,42,18.555501,73.810088,SYNTH_VEHICLE,0.931
EV0042687,V004103,Vehicle,LOC003524,2025-08-17 13:02:25,VehicleObserved,31,18.445007,73.858536,SYNTH_VEHICLE,0.929
EV0042688,V002129,Vehicle,LOC003757,2024-12-23 10:03:05,VehicleObserved,13,18.53512,73.844507,SYNTH_VEHICLE,0.976
EV0042689,V007643,Vehicle,LOC003779,2020-06-28 15:53:51,VehicleObserved,22,18.555763,73.879023,SYNTH_VEHICLE,0.933
EV0042690,V004534,Vehicle,LOC001074,2023-03-12 22:09:26,VehicleObserved,43,18.554612,73.780619,SYNTH_CCTV,0.986
EV0042691,V004530,Vehicle,LOC002502,2025-08-13 16:54:18,VehicleObserved,28,18.631954,73.848311,SYNTH_CCTV,0.945
EV0042692,V003845,Vehicle,LOC002233,2026-08-22 00:09:02,VehicleObserved,45,18.636836,73.843978,SYNTH_VEHICLE,0.954
EV0042693,V001734,Vehicle,LOC004927,2022-01-20 13:40:41,VehicleObserved,8,18.554821,73.882086,SYNTH_VEHICLE,0.974
EV0042694,V009816,Vehicle,LOC002417,2021-12-21 09:42:53,VehicleObserved,25,18.626632,73.798538,SYNTH_VEHICLE,0.948
EV0042695,V002291,Vehicle,LOC004832,2021-04-17 00:04:44,VehicleObserved,46,18.561102,73.920985,SYNTH_VEHICLE,0.981
EV0042696,V003772,Vehicle,LOC002897,2022-08-30 21:39:59,VehicleObserved,47,18.565488,73.813506,SYNTH_CCTV,0.99
EV0042697,V001137,Vehicle,LOC002539,2023-01-26 22:11:36,VehicleObserved,44,18.510117,73.922244,SYNTH_VEHICLE,0.981
EV0042698,V004168,Vehicle,LOC001568,2023-10-31 10:08:22,VehicleObserved,34,18.46022,73.859005,SYNTH_CCTV,0.933
EV0042699,V009605,Vehicle,LOC000922,2020-07-01 18:53:47,VehicleObserved,2,18.561505,73.790943,SYNTH_CCTV,0.967
EV0042700,V005209,Vehicle,LOC002343,2020-09-15 17:25:07,VehicleObserved,44,18.461887,73.882231,SYNTH_VEHICLE,0.965
EV0042701,V009028,Vehicle,LOC000053,2025-01-14 22:13:37,VehicleObserved,12,18.507959,73.863356,SYNTH_CCTV,0.974
EV0042702,V002757,Vehicle,LOC004947,2026-05-06 05:10:31,VehicleObserved,14,18.462346,73.890874,SYNTH_CCTV,0.95
EV0042703,V004832,Vehicle,LOC001337,2023-05-07 17:07:23,VehicleObserved,38,18.633374,73.851399,SYNTH_CCTV,0.938
EV0042704,V002071,Vehicle,LOC004291,2020-03-26 04:22:00,VehicleObserved,27,18.563373,73.883552,SYNTH_VEHICLE,0.945
EV0042705,V007431,Vehicle,LOC001349,2024-08-09 01:50:02,VehicleObserved,35,18.559605,73.875478,SYNTH_CCTV,0.936
EV0042706,V008184,Vehicle,LOC004609,2025-03-17 17:17:36,VehicleObserved,25,18.635028,73.84058,SYNTH_VEHICLE,0.948
EV0042707,V004367,Vehicle,LOC003072,2023-12-08 19:40:17,VehicleObserved,15,18.606284,73.759311,SYNTH_VEHICLE,0.936
EV0042708,V004575,Vehicle,LOC001890,2024-05-15 09:43:34,VehicleObserved,28,18.45104,73.870189,SYNTH_VEHICLE,0.965
EV0042709,V007234,Vehicle,LOC004605,2023-12-29 01:34:19,VehicleObserved,7,18.553049,73.875835,SYNTH_CCTV,0.943
EV0042710,V005620,Vehicle,LOC004721,2022-11-05 06:50:55,VehicleObserved,7,18.506824,73.870081,SYNTH_VEHICLE,0.98
EV0042711,V008670,Vehicle,LOC003072,2025-02-25 22:49:25,VehicleObserved,42,18.606284,73.759311,SYNTH_CCTV,0.979
EV0042712,V002381,Vehicle,LOC003308,2021-12-05 21:10:25,VehicleObserved,20,18.567987,73.915518,SYNTH_CCTV,0.945
EV0042713,V008156,Vehicle,LOC003731,2026-01-21 00:25:53,VehicleObserved,31,18.509056,73.928686,SYNTH_VEHICLE,0.931
EV0042714,V004855,Vehicle,LOC004884,2020-10-10 03:58:15,VehicleObserved,41,18.514167,73.92421,SYNTH_VEHICLE,0.982
EV0042715,V005618,Vehicle,LOC003001,2025-03-07 18:53:20,VehicleObserved,55,18.49552,73.87101,SYNTH_CCTV,0.97
EV0042716,V003784,Vehicle,LOC003500,2024-03-15 23:57:13,VehicleObserved,20,18.593373,73.764594,SYNTH_CCTV,0.954
EV0042717,V007663,Vehicle,LOC002842,2023-12-27 04:40:01,VehicleObserved,15,18.633092,73.844274,SYNTH_CCTV,0.989
EV0042718,V000792,Vehicle,LOC002243,2021-10-11 16:09:50,VehicleObserved,22,18.63219,73.798244,SYNTH_CCTV,0.935
EV0042719,V006100,Vehicle,LOC001146,2022-03-14 20:08:27,VehicleObserved,32,18.63247,73.849401,SYNTH_CCTV,0.963
EV0042720,V003202,Vehicle,LOC000868,2025-10-25 01:41:23,VehicleObserved,55,18.60205,73.765259,SYNTH_VEHICLE,0.928
EV0042721,V002817,Vehicle,LOC002838,2025-04-03 14:06:01,VehicleObserved,52,18.455951,73.864103,SYNTH_VEHICLE,0.923
EV0042722,V003550,Vehicle,LOC000927,2023-11-08 21:23:51,VehicleObserved,7,18.535169,73.853078,SYNTH_CCTV,0.939
EV0042723,V004521,Vehicle,LOC004467,2025-11-21 02:24:28,VehicleObserved,35,18.626442,73.803106,SYNTH_CCTV,0.978
EV0042724,V002220,Vehicle,LOC001888,2022-10-15 04:43:40,VehicleObserved,56,18.625307,73.798038,SYNTH_CCTV,0.944
EV0042725,V008888,Vehicle,LOC003666,2022-01-06 18:20:46,VehicleObserved,11,18.536039,73.841467,SYNTH_VEHICLE,0.974
EV0042726,V004761,Vehicle,LOC001022,2020-06-19 13:42:37,VehicleObserved,51,18.567851,73.917598,SYNTH_VEHICLE,0.922
EV0042727,V002265,Vehicle,LOC002836,2024-12-21 05:22:50,VehicleObserved,38,18.562237,73.883569,SYNTH_VEHICLE,0.968
EV0042728,V008598,Vehicle,LOC000640,2023-12-30 17:49:53,VehicleObserved,25,18.45815,73.871448,SYNTH_VEHICLE,0.96
EV0042729,V006186,Vehicle,LOC003494,2024-12-30 07:38:39,VehicleObserved,46,18.566874,73.922164,SYNTH_CCTV,0.961
EV0042730,V004614,Vehicle,LOC002980,2023-08-18 01:25:18,VehicleObserved,49,18.555739,73.813962,SYNTH_CCTV,0.938
EV0042731,V005456,Vehicle,LOC003839,2019-06-09 12:32:21,VehicleObserved,28,18.49806,73.864506,SYNTH_VEHICLE,0.971
EV0042732,V002727,Vehicle,LOC004043,2025-07-11 08:25:06,VehicleObserved,54,18.45002,73.864445,SYNTH_VEHICLE,0.984
EV0042733,V000245,Vehicle,LOC000417,2019-09-17 19:43:51,VehicleObserved,50,18.505377,73.93204,SYNTH_CCTV,0.928
EV0042734,V006402,Vehicle,LOC004526,2021-12-14 21:48:42,VehicleObserved,17,18.6261,73.805208,SYNTH_CCTV,0.936
EV0042735,V006897,Vehicle,LOC000631,2023-12-06 13:56:33,VehicleObserved,57,18.63142,73.792,SYNTH_CCTV,0.978
EV0042736,V006174,Vehicle,LOC001860,2025-09-26 10:37:32,VehicleObserved,40,18.460709,73.867972,SYNTH_VEHICLE,0.924
EV0042737,V004150,Vehicle,LOC004115,2026-01-09 20:56:49,VehicleObserved,44,18.562143,73.918359,SYNTH_VEHICLE,0.939
EV0042738,V000032,Vehicle,LOC001568,2020-05-19 02:34:52,VehicleObserved,29,18.46022,73.859005,SYNTH_CCTV,0.972
EV0042739,V002108,Vehicle,LOC000876,2019-09-05 12:00:44,VehicleObserved,35,18.465043,73.850754,SYNTH_CCTV,0.942
EV0042740,V004179,Vehicle,LOC002101,2019-02-19 17:56:57,VehicleObserved,19,18.624042,73.802834,SYNTH_CCTV,0.955
EV0042741,V006270,Vehicle,LOC000690,2025-03-24 13:56:24,VehicleObserved,15,18.554824,73.88393,SYNTH_CCTV,0.984
EV0042742,V009757,Vehicle,LOC002783,2019-06-17 19:45:49,VehicleObserved,40,18.505839,73.806654,SYNTH_VEHICLE,0.931
EV0042743,V001126,Vehicle,LOC003417,2026-03-11 12:38:10,VehicleObserved,45,18.447916,73.865646,SYNTH_VEHICLE,0.94
EV0042744,V003885,Vehicle,LOC004019,2026-08-28 07:51:33,VehicleObserved,50,18.506837,73.918596,SYNTH_CCTV,0.962
EV0042745,V000151,Vehicle,LOC003482,2019-07-09 06:11:57,VehicleObserved,59,18.553714,73.873918,SYNTH_CCTV,0.949
EV0042746,V007536,Vehicle,LOC001866,2022-05-20 10:45:03,VehicleObserved,6,18.63215,73.851571,SYNTH_VEHICLE,0.931
EV0042747,V001789,Vehicle,LOC002639,2020-12-09 11:21:27,VehicleObserved,24,18.509503,73.857311,SYNTH_VEHICLE,0.989
EV0042748,V009842,Vehicle,LOC002893,2025-06-30 01:46:44,VehicleObserved,16,18.629581,73.845443,SYNTH_CCTV,0.957
EV0042749,V000044,Vehicle,LOC000788,2022-01-24 15:10:49,VehicleObserved,23,18.447191,73.859474,SYNTH_VEHICLE,0.92
EV0042750,V000448,Vehicle,LOC003311,2022-05-02 09:51:19,VehicleObserved,3,18.535207,73.844968,SYNTH_CCTV,0.924
EV0042751,V003719,Vehicle,LOC000743,2023-09-25 23:32:47,VehicleObserved,42,18.545643,73.880429,SYNTH_VEHICLE,0.944
EV0042752,V004137,Vehicle,LOC003993,2021-02-04 17:30:46,VehicleObserved,50,18.504303,73.861111,SYNTH_CCTV,0.948
EV0042753,V003995,Vehicle,LOC000415,2019-01-25 02:57:21,VehicleObserved,59,18.631518,73.802743,SYNTH_CCTV,0.933
EV0042754,V000152,Vehicle,LOC003241,2019-08-16 19:43:12,VehicleObserved,21,18.563002,73.78424,SYNTH_VEHICLE,0.946
EV0042755,V006218,Vehicle,LOC004170,2026-07-22 04:59:23,VehicleObserved,8,18.528028,73.854505,SYNTH_VEHICLE,0.963
EV0042756,V004376,Vehicle,LOC002093,2020-10-24 14:55:07,VehicleObserved,45,18.513749,73.815129,SYNTH_VEHICLE,0.968
EV0042757,V004564,Vehicle,LOC003078,2024-12-20 07:12:24,VehicleObserved,50,18.573504,73.912477,SYNTH_VEHICLE,0.92
EV0042758,V000238,Vehicle,LOC000314,2019-03-01 09:06:43,VehicleObserved,23,18.632823,73.800427,SYNTH_CCTV,0.934
EV0042759,V006989,Vehicle,LOC001577,2020-03-17 14:37:51,VehicleObserved,29,18.564355,73.782393,SYNTH_CCTV,0.972
EV0042760,V006467,Vehicle,LOC002694,2019-03-10 07:35:45,VehicleObserved,54,18.561135,73.780661,SYNTH_VEHICLE,0.974
EV0042761,V000441,Vehicle,LOC003418,2019-02-18 22:59:35,VehicleObserved,54,18.553509,73.81293,SYNTH_CCTV,0.941
EV0042762,V009695,Vehicle,LOC003412,2023-01-07 04:28:06,VehicleObserved,43,18.512007,73.812224,SYNTH_VEHICLE,0.955
EV0042763,V002214,Vehicle,LOC002767,2021-01-12 09:09:58,VehicleObserved,52,18.567833,73.909052,SYNTH_CCTV,0.976
EV0042764,V006619,Vehicle,LOC000645,2025-03-28 22:38:06,VehicleObserved,39,18.50783,73.855932,SYNTH_VEHICLE,0.924
EV0042765,V004578,Vehicle,LOC001066,2021-02-09 15:56:47,VehicleObserved,29,18.626641,73.795283,SYNTH_CCTV,0.959
EV0042766,V009318,Vehicle,LOC003165,2022-02-02 05:21:21,VehicleObserved,7,18.459043,73.846358,SYNTH_VEHICLE,0.952
EV0042767,V003278,Vehicle,LOC003956,2020-06-30 09:30:14,VehicleObserved,45,18.59987,73.756209,SYNTH_VEHICLE,0.977
EV0042768,V003660,Vehicle,LOC002381,2021-11-14 12:27:42,VehicleObserved,23,18.445598,73.864363,SYNTH_VEHICLE,0.949
EV0042769,V005925,Vehicle,LOC003267,2023-09-03 05:34:14,VehicleObserved,19,18.548159,73.881127,SYNTH_VEHICLE,0.936
EV0042770,V004345,Vehicle,LOC000313,2020-12-03 13:32:50,VehicleObserved,18,18.474044,73.85278,SYNTH_CCTV,0.932
EV0042771,V001518,Vehicle,LOC002162,2025-07-16 15:57:25,VehicleObserved,9,18.460556,73.84688,SYNTH_CCTV,0.959
EV0042772,V008290,Vehicle,LOC000257,2021-07-13 16:48:17,VehicleObserved,58,18.508429,73.802952,SYNTH_CCTV,0.946
EV0042773,V006375,Vehicle,LOC000881,2021-05-25 11:05:06,VehicleObserved,45,18.525478,73.842554,SYNTH_CCTV,0.939
EV0042774,V008822,Vehicle,LOC002645,2022-04-27 18:13:19,VehicleObserved,47,18.634137,73.792391,SYNTH_VEHICLE,0.944
EV0042775,V002739,Vehicle,LOC003611,2022-10-07 15:38:48,VehicleObserved,59,18.551068,73.876399,SYNTH_VEHICLE,0.937
EV0042776,V007347,Vehicle,LOC004336,2024-10-25 18:26:40,VehicleObserved,19,18.534642,73.845545,SYNTH_VEHICLE,0.945
EV0042777,V003089,Vehicle,LOC004561,2019-11-25 15:07:48,VehicleObserved,2,18.506658,73.814786,SYNTH_CCTV,0.944
EV0042778,V007867,Vehicle,LOC000582,2026-07-19 05:45:46,VehicleObserved,38,18.503377,73.802411,SYNTH_CCTV,0.933
EV0042779,V005323,Vehicle,LOC003394,2024-03-14 14:02:08,VehicleObserved,45,18.637034,73.794967,SYNTH_VEHICLE,0.939
EV0042780,V007900,Vehicle,LOC000629,2025-05-13 14:32:47,VehicleObserved,35,18.496547,73.867572,SYNTH_VEHICLE,0.985
EV0042781,V004298,Vehicle,LOC002355,2019-01-06 01:42:03,VehicleObserved,54,18.564469,73.881709,SYNTH_CCTV,0.975
EV0042782,V008795,Vehicle,LOC000003,2021-10-26 10:42:57,VehicleObserved,1,18.541016,73.877982,SYNTH_VEHICLE,0.966
EV0042783,V005293,Vehicle,LOC002765,2024-08-16 22:23:56,VehicleObserved,35,18.5097,73.800534,SYNTH_CCTV,0.931
EV0042784,V006191,Vehicle,LOC001658,2021-07-29 11:02:31,VehicleObserved,15,18.545163,73.873108,SYNTH_CCTV,0.925
EV0042785,V003329,Vehicle,LOC004602,2022-06-19 15:45:23,VehicleObserved,30,18.563272,73.910765,SYNTH_CCTV,0.946
EV0042786,V008579,Vehicle,LOC003405,2025-09-06 20:28:18,VehicleObserved,4,18.624182,73.795919,SYNTH_CCTV,0.931
EV0042787,V007223,Vehicle,LOC002306,2026-07-07 22:36:33,VehicleObserved,11,18.46714,73.844362,SYNTH_VEHICLE,0.96
EV0042788,V008011,Vehicle,LOC001041,2021-02-13 06:23:29,VehicleObserved,6,18.50648,73.815458,SYNTH_CCTV,0.946
EV0042789,V007045,Vehicle,LOC004444,2022-06-28 07:45:44,VehicleObserved,18,18.505122,73.91896,SYNTH_CCTV,0.946
EV0042790,V005725,Vehicle,LOC002894,2020-11-19 17:22:40,VehicleObserved,7,18.573991,73.920452,SYNTH_VEHICLE,0.959
EV0042791,V009936,Vehicle,LOC001676,2022-04-19 19:34:13,VehicleObserved,6,18.460774,73.861358,SYNTH_VEHICLE,0.964
EV0042792,V005258,Vehicle,LOC001671,2022-10-23 01:34:54,VehicleObserved,6,18.572404,73.880851,SYNTH_CCTV,0.938
EV0042793,V002529,Vehicle,LOC002067,2021-02-10 07:23:06,VehicleObserved,46,18.509383,73.813123,SYNTH_CCTV,0.932
EV0042794,V006811,Vehicle,LOC004870,2023-06-30 00:33:54,VehicleObserved,28,18.513275,73.922168,SYNTH_CCTV,0.966
EV0042795,V007999,Vehicle,LOC003424,2019-03-18 01:25:41,VehicleObserved,27,18.546872,73.879175,SYNTH_VEHICLE,0.934
EV0042796,V004408,Vehicle,LOC001130,2022-08-27 07:48:53,VehicleObserved,59,18.457903,73.872201,SYNTH_VEHICLE,0.932
EV0042797,V008019,Vehicle,LOC000534,2024-03-17 01:46:49,VehicleObserved,39,18.563883,73.804184,SYNTH_VEHICLE,0.934
EV0042798,V006484,Vehicle,LOC000932,2024-03-12 18:44:20,VehicleObserved,39,18.458223,73.868275,SYNTH_VEHICLE,0.96
EV0042799,V006698,Vehicle,LOC001065,2026-06-26 00:40:06,VehicleObserved,47,18.625713,73.80093,SYNTH_VEHICLE,0.967
EV0042800,V003876,Vehicle,LOC004900,2019-02-20 14:47:32,VehicleObserved,44,18.562142,73.779425,SYNTH_CCTV,0.96
EV0042801,V008818,Vehicle,LOC001050,2019-11-12 21:26:12,VehicleObserved,18,18.476037,73.896566,SYNTH_VEHICLE,0.949
EV0042802,V006335,Vehicle,LOC003343,2021-02-16 09:36:55,VehicleObserved,44,18.636993,73.844466,SYNTH_VEHICLE,0.975
EV0042803,V001564,Vehicle,LOC002074,2022-01-15 13:52:36,VehicleObserved,28,18.630401,73.79924,SYNTH_VEHICLE,0.99
EV0042804,V001619,Vehicle,LOC003849,2020-02-01 05:55:33,VehicleObserved,30,18.505074,73.927668,SYNTH_VEHICLE,0.966
EV0042805,V009522,Vehicle,LOC000964,2024-05-19 05:51:49,VehicleObserved,30,18.506507,73.866933,SYNTH_VEHICLE,0.942
EV0042806,V000182,Vehicle,LOC003333,2024-08-09 07:13:26,VehicleObserved,32,18.629304,73.80031,SYNTH_VEHICLE,0.974
EV0042807,V000253,Vehicle,LOC003363,2026-07-09 02:45:04,VehicleObserved,37,18.560931,73.885222,SYNTH_VEHICLE,0.935
EV0042808,V000434,Vehicle,LOC001477,2023-06-23 22:36:17,VehicleObserved,21,18.506808,73.812276,SYNTH_VEHICLE,0.935
EV0042809,V007938,Vehicle,LOC002033,2024-01-04 08:32:02,VehicleObserved,60,18.559523,73.802894,SYNTH_VEHICLE,0.961
EV0042810,V001148,Vehicle,LOC002035,2022-06-15 15:18:24,VehicleObserved,15,18.632834,73.796934,SYNTH_CCTV,0.979
EV0042811,V005722,Vehicle,LOC003775,2023-08-20 11:18:31,VehicleObserved,11,18.466828,73.84458,SYNTH_VEHICLE,0.978
EV0042812,V005499,Vehicle,LOC001236,2019-05-03 16:26:56,VehicleObserved,3,18.555246,73.805992,SYNTH_VEHICLE,0.961
EV0042813,V004339,Vehicle,LOC003502,2019-12-23 19:33:23,VehicleObserved,56,18.462925,73.842343,SYNTH_VEHICLE,0.981
EV0042814,V002579,Vehicle,LOC002616,2024-04-08 09:29:30,VehicleObserved,13,18.499093,73.855638,SYNTH_CCTV,0.982
EV0042815,V003636,Vehicle,LOC003823,2025-10-20 01:34:33,VehicleObserved,57,18.514028,73.932172,SYNTH_VEHICLE,0.927
EV0042816,V001145,Vehicle,LOC003867,2020-08-05 10:23:28,VehicleObserved,50,18.57452,73.870898,SYNTH_CCTV,0.989
EV0042817,V001976,Vehicle,LOC003077,2019-07-28 02:12:09,VehicleObserved,52,18.470683,73.842337,SYNTH_CCTV,0.928
EV0042818,V005430,Vehicle,LOC000686,2020-04-09 18:01:13,VehicleObserved,32,18.502714,73.860348,SYNTH_VEHICLE,0.969
EV0042819,V000216,Vehicle,LOC003552,2023-06-24 22:14:37,VehicleObserved,31,18.60562,73.756354,SYNTH_CCTV,0.987
EV0042820,V009246,Vehicle,LOC002200,2019-12-13 22:11:20,VehicleObserved,46,18.560419,73.908515,SYNTH_CCTV,0.947
EV0042821,V007131,Vehicle,LOC004311,2019-09-08 07:56:56,VehicleObserved,16,18.565452,73.786541,SYNTH_CCTV,0.922
EV0042822,V005866,Vehicle,LOC001428,2026-04-25 18:22:23,VehicleObserved,37,18.448669,73.872524,SYNTH_VEHICLE,0.959
EV0042823,V003695,Vehicle,LOC003583,2025-10-01 16:42:03,VehicleObserved,26,18.460215,73.866406,SYNTH_CCTV,0.984
EV0042824,V002781,Vehicle,LOC002767,2020-04-29 07:54:36,VehicleObserved,57,18.567833,73.909052,SYNTH_VEHICLE,0.943
EV0042825,V009467,Vehicle,LOC004607,2025-12-24 12:37:00,VehicleObserved,16,18.502474,73.932989,SYNTH_VEHICLE,0.94
EV0042826,V002945,Vehicle,LOC000855,2025-06-26 03:23:38,VehicleObserved,39,18.606275,73.7612,SYNTH_CCTV,0.954
EV0042827,V001658,Vehicle,LOC002058,2026-03-29 07:27:28,VehicleObserved,51,18.551636,73.876699,SYNTH_CCTV,0.921
EV0042828,V008442,Vehicle,LOC000566,2025-09-30 03:47:26,VehicleObserved,7,18.565974,73.78027,SYNTH_CCTV,0.976
EV0042829,V006381,Vehicle,LOC001982,2021-12-12 08:47:52,VehicleObserved,34,18.554822,73.813077,SYNTH_VEHICLE,0.966
EV0042830,V003625,Vehicle,LOC003729,2026-06-28 09:29:09,VehicleObserved,2,18.570279,73.919702,SYNTH_CCTV,0.944
EV0042831,V009699,Vehicle,LOC004562,2019-01-12 01:38:11,VehicleObserved,13,18.530982,73.843892,SYNTH_CCTV,0.976
EV0042832,V006711,Vehicle,LOC004074,2020-06-16 07:54:21,VehicleObserved,40,18.636776,73.791776,SYNTH_CCTV,0.926
EV0042833,V004618,Vehicle,LOC004677,2023-10-08 23:18:19,VehicleObserved,16,18.570617,73.882604,SYNTH_VEHICLE,0.972
