location_id,location_name,location_type,address,area,city,district,state,pincode,latitude,longitude,sensitivity_level
LOC004176,Synthetic Crime Scene - Aundh 4176,Crime Scene,"983, Link Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.557706,73.813002,Medium
LOC004177,Synthetic Restaurant - Swargate 4177,Restaurant,"516, Link Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.502177,73.869946,High
LOC004178,Synthetic Transport Hub - Pimpri 4178,Transport Hub,"630, Nagar Road, Pimpri, Pune",Pimpri,Pune,Pune,Maharashtra,411018,18.630072,73.796455,Medium
LOC004179,Synthetic Workplace - Hadapsar 4179,Workplace,"423, Main Road, Hadapsar, Pune",Hadapsar,Pune,Pune,Maharashtra,411028,18.514201,73.920993,Low
LOC004180,Synthetic Police Station - Baner,Police Station,"559, Canal Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.55334,73.789934,Low
LOC004181,Synthetic Workplace - Viman Nagar 4181,Workplace,"615, Industrial Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.565042,73.91921,Medium
LOC004182,Synthetic Workplace - Bhosari 4182,Workplace,"772, Industrial Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.631093,73.84212,Low
LOC004183,Synthetic Bank - Baner 4183,Bank,"587, Temple Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.561754,73.79367,Low
LOC004184,Synthetic Other - Kondhwa 4184,Other,"229, Main Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.476564,73.88241,High
LOC004185,Synthetic Workplace - Katraj 4185,Workplace,"309, Temple Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.453713,73.858694,Low
LOC004186,Synthetic Meeting Point - Chinchwad 4186,Meeting Point,"751, Market Road, Chinchwad, Pune",Chinchwad,Pune,Pune,Maharashtra,411033,18.624222,73.801221,Medium
LOC004187,Synthetic Residence - Pimpri 4187,Residence,"176, Link Road, Pimpri, Pune",Pimpri,Pune,Pune,Maharashtra,411018,18.633404,73.794237,Low
LOC004188,Synthetic Bank - Aundh 4188,Bank,"101, Market Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.561812,73.807194,High
LOC004189,Synthetic Warehouse - Kothrud 4189,Warehouse,"752, Industrial Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.50798,73.807163,Low
LOC004190,Synthetic Warehouse - Yerawada 4190,Warehouse,"799, Station Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.550121,73.876682,Low
LOC004191,Synthetic ATM - Shivajinagar 4191,ATM,"417, Nagar Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.531441,73.851426,High
LOC004192,Synthetic Bank - Shivajinagar 4192,Bank,"781, Industrial Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.531516,73.847264,Low
LOC004193,Synthetic Crime Scene - Yerawada 4193,Crime Scene,"566, Park Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.541675,73.878633,Low
LOC004194,Synthetic Workplace - Kothrud 4194,Workplace,"531, Canal Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.503286,73.80496,Low
LOC004195,Synthetic Transport Hub - Pimpri 4195,Transport Hub,"245, Market Road, Pimpri, Pune",Pimpri,Pune,Pune,Maharashtra,411018,18.622645,73.799407,Low
LOC004196,Synthetic Crime Scene - Vishrantwadi 4196,Crime Scene,"850, Main Road, Vishrantwadi, Pune",Vishrantwadi,Pune,Pune,Maharashtra,411015,18.56181,73.871358,Low
LOC004197,Synthetic Meeting Point - Bhosari 4197,Meeting Point,"217, Market Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.634225,73.849724,Medium
LOC004198,Synthetic Crime Scene - Kondhwa 4198,Crime Scene,"898, Link Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.466986,73.893768,Low
LOC004199,Synthetic Residence - Shivajinagar 4199,Residence,"653, Main Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.523068,73.850534,Low
LOC004200,Synthetic Warehouse - Baner 4200,Warehouse,"246, Nagar Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.558743,73.778922,Low
LOC004201,Synthetic Bank - Dhankawadi 4201,Bank,"405, Station Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.459919,73.851177,Medium
LOC004202,Synthetic Restaurant - Kondhwa 4202,Restaurant,"685, Industrial Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.475664,73.884157,Low
LOC004203,Synthetic ATM - Wakad 4203,ATM,"160, Station Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.602201,73.766816,Low
LOC004204,Synthetic Police Station - Kothrud,Police Station,"724, Main Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.50863,73.800169,Low
LOC004205,Synthetic Warehouse - Dhankawadi 4205,Warehouse,"914, Nagar Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.46286,73.853039,Low
LOC004206,Synthetic Residence - Chinchwad 4206,Residence,"394, Nagar Road, Chinchwad, Pune",Chinchwad,Pune,Pune,Maharashtra,411033,18.626678,73.797777,Low
LOC004207,Synthetic Police Station - Pimpri,Police Station,"273, Link Road, Pimpri, Pune",Pimpri,Pune,Pune,Maharashtra,411018,18.633562,73.798917,High
LOC004208,Synthetic Other - Aundh 4208,Other,"819, Market Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.566666,73.806124,Low
LOC004209,Synthetic Residence - Aundh 4209,Residence,"676, College Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.565747,73.801484,Low
LOC004210,Synthetic Workplace - Dhankawadi 4210,Workplace,"130, College Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.470103,73.844465,Low
LOC004211,Synthetic Workplace - Shivajinagar 4211,Workplace,"139, College Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.536104,73.847241,Low
LOC004212,Synthetic Residence - Kothrud 4212,Residence,"799, College Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.51242,73.81366,Medium
LOC004213,Synthetic Meeting Point - Wakad 4213,Meeting Point,"770, Market Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.593012,73.756073,Low
LOC004214,Synthetic Police Station - Katraj,Police Station,"496, Nagar Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.453875,73.860073,Low
LOC004215,Synthetic Crime Scene - Viman Nagar 4215,Crime Scene,"852, Nagar Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.574326,73.907851,Low
LOC004216,Synthetic Bank - Yerawada 4216,Bank,"635, Link Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.549706,73.873892,Medium
LOC004217,Synthetic Meeting Point - Yerawada 4217,Meeting Point,"289, College Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.546947,73.872494,Low
LOC004218,Synthetic Meeting Point - Katraj 4218,Meeting Point,"317, Industrial Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.448489,73.870703,Low
LOC004219,Synthetic Warehouse - Swargate 4219,Warehouse,"285, College Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.498141,73.864396,Low
LOC004220,Synthetic Residence - Aundh 4220,Residence,"102, Station Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.564551,73.804643,Low
LOC004221,Synthetic ATM - Viman Nagar 4221,ATM,"946, Temple Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.575046,73.910452,Medium
LOC004222,Synthetic Transport Hub - Baner 4222,Transport Hub,"80, College Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.560456,73.787652,Medium
LOC004223,Synthetic Workplace - Yerawada 4223,Workplace,"838, Market Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.548614,73.877086,Medium
LOC004224,Synthetic Restaurant - Swargate 4224,Restaurant,"806, Temple Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.496214,73.867009,Low
LOC004225,Synthetic Workplace - Aundh 4225,Workplace,"791, Nagar Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.565826,73.805101,Medium
LOC004226,Synthetic Residence - Chinchwad 4226,Residence,"601, College Road, Chinchwad, Pune",Chinchwad,Pune,Pune,Maharashtra,411033,18.637376,73.794664,Medium
LOC004227,Synthetic Workplace - Aundh 4227,Workplace,"279, Canal Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.566504,73.805716,Low
LOC004228,Synthetic Workplace - Wakad 4228,Workplace,"373, Park Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.598683,73.765558,Medium
LOC004229,Synthetic Restaurant - Swargate 4229,Restaurant,"468, Main Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.50051,73.868549,Medium
LOC004230,Synthetic Residence - Aundh 4230,Residence,"504, Industrial Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.552808,73.810412,High
LOC004231,Synthetic Warehouse - Baner 4231,Warehouse,"184, Industrial Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.560102,73.787912,Low
LOC004232,Synthetic Crime Scene - Hadapsar 4232,Crime Scene,"436, Market Road, Hadapsar, Pune",Hadapsar,Pune,Pune,Maharashtra,411028,18.504491,73.921575,Low
LOC004233,Synthetic Transport Hub - Vishrantwadi 4233,Transport Hub,"405, Market Road, Vishrantwadi, Pune",Vishrantwadi,Pune,Pune,Maharashtra,411015,18.564532,73.875301,Low
LOC004234,Synthetic Warehouse - Viman Nagar 4234,Warehouse,"576, Park Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.569315,73.908836,Medium
LOC004235,Synthetic Restaurant - Hadapsar 4235,Restaurant,"27, Industrial Road, Hadapsar, Pune",Hadapsar,Pune,Pune,Maharashtra,411028,18.506301,73.924835,Medium
LOC004236,Synthetic Bank - Shivajinagar 4236,Bank,"598, Link Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.535615,73.853375,Medium
LOC004237,Synthetic Residence - Bhosari 4237,Residence,"36, Main Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.625267,73.839614,Low
LOC004238,Synthetic Crime Scene - Swargate 4238,Crime Scene,"682, College Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.508065,73.865612,Low
LOC004239,Synthetic Residence - Katraj 4239,Residence,"335, Link Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.456753,73.865191,Low
LOC004240,Synthetic Residence - Baner 4240,Residence,"286, Industrial Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.562452,73.792107,Medium
LOC004241,Synthetic Warehouse - Katraj 4241,Warehouse,"491, Temple Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.452983,73.860366,High
LOC004242,Synthetic Restaurant - Aundh 4242,Restaurant,"347, Link Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.55808,73.809387,Medium
LOC004243,Synthetic ATM - Aundh 4243,ATM,"675, Temple Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.559435,73.805416,Medium
LOC004244,Synthetic Warehouse - Baner 4244,Warehouse,"801, Park Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.559273,73.781717,High
LOC004245,Synthetic Residence - Kondhwa 4245,Residence,"779, Link Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.475401,73.892636,Medium
LOC004246,Synthetic Other - Dhankawadi 4246,Other,"946, College Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.459445,73.853843,Low
LOC004247,Synthetic Restaurant - Kothrud 4247,Restaurant,"60, Market Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.503483,73.803796,Low
LOC004248,Synthetic Residence - Dhankawadi 4248,Residence,"65, Main Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.470795,73.855724,Medium
LOC004249,Synthetic Transport Hub - Yerawada 4249,Transport Hub,"236, Nagar Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.545561,73.873956,Low
LOC004250,Synthetic Residence - Kothrud 4250,Residence,"883, Temple Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.499986,73.804068,Low
LOC004251,Synthetic Bank - Wakad 4251,Bank,"693, Station Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.605783,73.755161,Low
LOC004252,Synthetic ATM - Katraj 4252,ATM,"756, Temple Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.457823,73.871338,Medium
LOC004253,Synthetic Residence - Shivajinagar 4253,Residence,"524, Main Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.535413,73.848207,Low
LOC004254,Synthetic Meeting Point - Pimpri 4254,Meeting Point,"159, Canal Road, Pimpri, Pune",Pimpri,Pune,Pune,Maharashtra,411018,18.627928,73.802825,Medium
LOC004255,Synthetic Residence - Baner 4255,Residence,"237, Temple Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.552501,73.794249,Medium
LOC004256,Synthetic Police Station - Baner,Police Station,"481, Temple Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.554306,73.794638,Low
LOC004257,Synthetic Transport Hub - Vishrantwadi 4257,Transport Hub,"49, Station Road, Vishrantwadi, Pune",Vishrantwadi,Pune,Pune,Maharashtra,411015,18.56902,73.881268,Medium
LOC004258,Synthetic Residence - Viman Nagar 4258,Residence,"695, Industrial Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.571207,73.909345,Medium
LOC004259,Synthetic Meeting Point - Vishrantwadi 4259,Meeting Point,"856, Main Road, Vishrantwadi, Pune",Vishrantwadi,Pune,Pune,Maharashtra,411015,18.565365,73.872712,Low
LOC004260,Synthetic Crime Scene - Baner 4260,Crime Scene,"99, Link Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.552499,73.789047,High
LOC004261,Synthetic Restaurant - Viman Nagar 4261,Restaurant,"361, Station Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.56639,73.910733,Low
LOC004262,Synthetic Police Station - Kondhwa,Police Station,"198, Nagar Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.462583,73.891259,Low
LOC004263,Synthetic Residence - Hadapsar 4263,Residence,"385, College Road, Hadapsar, Pune",Hadapsar,Pune,Pune,Maharashtra,411028,18.505575,73.927607,Medium
LOC004264,Synthetic Meeting Point - Bhosari 4264,Meeting Point,"54, Market Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.6255,73.84735,Medium
LOC004265,Synthetic Residence - Katraj 4265,Residence,"260, Nagar Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.454587,73.868312,Low
LOC004266,Synthetic Restaurant - Shivajinagar 4266,Restaurant,"531, Industrial Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.525928,73.854269,Medium
LOC004267,Synthetic Restaurant - Viman Nagar 4267,Restaurant,"378, College Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.565592,73.910743,High
LOC004268,Synthetic Workplace - Kondhwa 4268,Workplace,"399, Nagar Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.475075,73.893572,Medium
LOC004269,Synthetic Residence - Pimpri 4269,Residence,"355, Industrial Road, Pimpri, Pune",Pimpri,Pune,Pune,Maharashtra,411018,18.627691,73.796001,Low
LOC004270,Synthetic Crime Scene - Viman Nagar 4270,Crime Scene,"858, Station Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.56455,73.918338,High
LOC004271,Synthetic Residence - Viman Nagar 4271,Residence,"427, Link Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.571237,73.913918,Medium
LOC004272,Synthetic Meeting Point - Baner 4272,Meeting Point,"205, Nagar Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.560947,73.784925,Low
LOC004273,Synthetic Workplace - Dhankawadi 4273,Workplace,"244, Canal Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.473679,73.841501,Low
LOC004274,Synthetic Residence - Dhankawadi 4274,Residence,"158, College Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.467446,73.855736,Low
LOC004275,Synthetic Hotel - Shivajinagar 4275,Hotel,"49, College Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.536498,73.844253,Low
LOC004276,Synthetic Police Station - Swargate,Police Station,"493, Industrial Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.494827,73.857511,Medium
LOC004277,Synthetic Workplace - Yerawada 4277,Workplace,"980, Market Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.547758,73.87695,Medium
LOC004278,Synthetic Other - Viman Nagar 4278,Other,"983, Park Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.564366,73.921693,Low
LOC004279,Synthetic Bank - Vishrantwadi 4279,Bank,"912, Market Road, Vishrantwadi, Pune",Vishrantwadi,Pune,Pune,Maharashtra,411015,18.559417,73.870398,Low
LOC004280,Synthetic Warehouse - Kondhwa 4280,Warehouse,"202, Industrial Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.47667,73.891465,Low
LOC004281,Synthetic Restaurant - Baner 4281,Restaurant,"717, Station Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.564059,73.780579,Low
LOC004282,Synthetic Workplace - Bhosari 4282,Workplace,"899, College Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.624997,73.841845,High
LOC004283,Synthetic Bank - Baner 4283,Bank,"592, Main Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.566213,73.791039,Medium
LOC004284,Synthetic Meeting Point - Baner 4284,Meeting Point,"776, Industrial Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.557838,73.784792,Medium
LOC004285,Synthetic Restaurant - Swargate 4285,Restaurant,"807, Nagar Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.50602,73.867465,Low
LOC004286,Synthetic Residence - Swargate 4286,Residence,"610, Nagar Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.496949,73.870842,Medium
LOC004287,Synthetic Hotel - Yerawada 4287,Hotel,"314, Main Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.546685,73.874993,Medium
LOC004288,Synthetic Transport Hub - Yerawada 4288,Transport Hub,"584, Station Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.554666,73.871324,Low
LOC004289,Synthetic Workplace - Baner 4289,Workplace,"557, Park Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.557258,73.778824,Medium
LOC004290,Synthetic Residence - Kothrud 4290,Residence,"824, Park Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.502785,73.801658,Low
LOC004291,Synthetic Crime Scene - Vishrantwadi 4291,Crime Scene,"503, Canal Road, Vishrantwadi, Pune",Vishrantwadi,Pune,Pune,Maharashtra,411015,18.563373,73.883552,Medium
LOC004292,Synthetic Workplace - Aundh 4292,Workplace,"694, Canal Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.554334,73.806898,Low
LOC004293,Synthetic Meeting Point - Yerawada 4293,Meeting Point,"179, Main Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.551818,73.885083,Medium
LOC004294,Synthetic Meeting Point - Aundh 4294,Meeting Point,"310, Market Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.558947,73.805795,Medium
LOC004295,Synthetic Workplace - Chinchwad 4295,Workplace,"344, Temple Road, Chinchwad, Pune",Chinchwad,Pune,Pune,Maharashtra,411033,18.629509,73.795255,High
LOC004296,Synthetic Workplace - Shivajinagar 4296,Workplace,"459, Market Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.528795,73.849974,Medium
LOC004297,Synthetic Residence - Dhankawadi 4297,Residence,"223, Link Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.46058,73.845753,Medium
LOC004298,Synthetic Restaurant - Pimpri 4298,Restaurant,"489, Industrial Road, Pimpri, Pune",Pimpri,Pune,Pune,Maharashtra,411018,18.635026,73.800938,Medium
LOC004299,Synthetic Restaurant - Aundh 4299,Restaurant,"92, Canal Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.558757,73.800012,Low
LOC004300,Synthetic Residence - Yerawada 4300,Residence,"473, Main Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.552122,73.873277,Medium
LOC004301,Synthetic Meeting Point - Wakad 4301,Meeting Point,"807, Market Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.598012,73.766339,Low
LOC004302,Synthetic Police Station - Baner,Police Station,"791, Market Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.56097,73.792982,Low
LOC004303,Synthetic ATM - Katraj 4303,ATM,"221, Station Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.454416,73.869437,High
LOC004304,Synthetic Restaurant - Wakad 4304,Restaurant,"397, Nagar Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.600079,73.76473,Low
LOC004305,Synthetic Meeting Point - Hadapsar 4305,Meeting Point,"34, Station Road, Hadapsar, Pune",Hadapsar,Pune,Pune,Maharashtra,411028,18.506506,73.933619,Low
LOC004306,Synthetic Residence - Dhankawadi 4306,Residence,"630, Industrial Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.469814,73.851313,Low
LOC004307,Synthetic Transport Hub - Swargate 4307,Transport Hub,"486, Market Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.503152,73.86607,Low
LOC004308,Synthetic Transport Hub - Aundh 4308,Transport Hub,"126, Industrial Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.566779,73.807728,Low
LOC004309,Synthetic Workplace - Shivajinagar 4309,Workplace,"816, Temple Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.529401,73.846188,Medium
LOC004310,Synthetic Crime Scene - Vishrantwadi 4310,Crime Scene,"360, Temple Road, Vishrantwadi, Pune",Vishrantwadi,Pune,Pune,Maharashtra,411015,18.560209,73.885532,Low
LOC004311,Synthetic Restaurant - Baner 4311,Restaurant,"511, Market Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.565452,73.786541,Medium
LOC004312,Synthetic Transport Hub - Bhosari 4312,Transport Hub,"799, College Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.630719,73.849641,Medium
LOC004313,Synthetic Warehouse - Dhankawadi 4313,Warehouse,"139, College Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.474313,73.846535,Medium
LOC004314,Synthetic Residence - Swargate 4314,Residence,"168, Temple Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.503881,73.860054,Low
LOC004315,Synthetic Residence - Bhosari 4315,Residence,"946, Temple Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.634432,73.846367,Low
LOC004316,Synthetic Residence - Wakad 4316,Residence,"604, Market Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.594151,73.763152,Low
LOC004317,Synthetic Workplace - Vishrantwadi 4317,Workplace,"272, College Road, Vishrantwadi, Pune",Vishrantwadi,Pune,Pune,Maharashtra,411015,18.573981,73.876701,Low
LOC004318,Synthetic Transport Hub - Katraj 4318,Transport Hub,"105, Canal Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.445865,73.864434,Medium
LOC004319,Synthetic Residence - Shivajinagar 4319,Residence,"811, Main Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.533101,73.84716,Low
LOC004320,Synthetic Crime Scene - Kondhwa 4320,Crime Scene,"275, Industrial Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.473088,73.884755,Medium
LOC004321,Synthetic Residence - Pimpri 4321,Residence,"930, Market Road, Pimpri, Pune",Pimpri,Pune,Pune,Maharashtra,411018,18.633385,73.803251,Low
LOC004322,Synthetic Police Station - Baner,Police Station,"880, Main Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.559218,73.782393,Low
LOC004323,Synthetic Transport Hub - Wakad 4323,Transport Hub,"410, College Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.599454,73.767054,Medium
LOC004324,Synthetic Transport Hub - Yerawada 4324,Transport Hub,"287, Industrial Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.547477,73.87827,Low
LOC004325,Synthetic Restaurant - Bhosari 4325,Restaurant,"834, Industrial Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.62904,73.848802,Low
LOC004326,Synthetic Workplace - Pimpri 4326,Workplace,"424, Temple Road, Pimpri, Pune",Pimpri,Pune,Pune,Maharashtra,411018,18.625381,73.79235,High
LOC004327,Synthetic Residence - Hadapsar 4327,Residence,"605, Park Road, Hadapsar, Pune",Hadapsar,Pune,Pune,Maharashtra,411028,18.512849,73.926606,Low
LOC004328,Synthetic Crime Scene - Yerawada 4328,Crime Scene,"644, Park Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.545243,73.880896,Medium
LOC004329,Synthetic Meeting Point - Katraj 4329,Meeting Point,"462, College Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.460572,73.868337,Medium
LOC004330,Synthetic Workplace - Pimpri 4330,Workplace,"253, Temple Road, Pimpri, Pune",Pimpri,Pune,Pune,Maharashtra,411018,18.635397,73.794451,Medium
LOC004331,Synthetic Residence - Kothrud 4331,Residence,"435, Nagar Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.509757,73.809481,Medium
LOC004332,Synthetic Residence - Dhankawadi 4332,Residence,"849, Park Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.461063,73.84675,Low
LOC004333,Synthetic Crime Scene - Katraj 4333,Crime Scene,"161, Market Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.450798,73.858102,Low
LOC004334,Synthetic Residence - Kothrud 4334,Residence,"43, College Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.514086,73.80895,Low
LOC004335,Synthetic Transport Hub - Aundh 4335,Transport Hub,"271, Nagar Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.555784,73.799177,Low
